50	8.10484e-05	0.0014654	0.000722812	7.1002e-06	0.000953609	6.31105e-05	0.0140979	0.00578549	0.00316905	0.00284844	0.00285715	0.00318537	0.00475482	2.17585e-05	0.00462403	0.00229286	0.00950833	
51	0.00012124	0.00248343	0.00135808	1.07643e-05	0.00136732	7.87961e-05	0.0212531	0.00914336	0.00468491	0.00419865	0.00451444	0.0045838	0.0070831	6.39221e-06	0.00695705	0.00336172	0.0139344	
52	0.000100702	0.00190931	0.000973165	9.87592e-06	0.00121136	8.91178e-05	0.0194603	0.00835209	0.0039754	0.00344192	0.00365516	0.00403338	0.00618088	1.74735e-05	0.00555347	0.00295864	0.0117316	
53	6.458e-05	0.0012534	0.000633756	6.32328e-06	0.000770476	6.08049e-05	0.0144572	0.00556961	0.00254514	0.00219601	0.00238574	0.00255993	0.00405457	5.40054e-06	0.00359421	0.00190958	0.00766007	
55	9.88852e-05	0.00169264	0.000825867	8.14603e-06	0.00120629	7.45201e-05	0.0197733	0.00706005	0.00384761	0.00341889	0.0033086	0.00384805	0.00547809	1.61242e-05	0.00507515	0.00279224	0.0118131	
56	0.000129534	0.0023944	0.00114093	1.13928e-05	0.00147893	8.11951e-05	0.0234119	0.0096933	0.00488623	0.00420903	0.00447711	0.00495551	0.00754975	1.1842e-05	0.00704532	0.00363776	0.0147423	
57	7.89893e-05	0.00135231	0.000663322	6.81706e-06	0.00100937	5.19869e-05	0.0159707	0.0054834	0.00301386	0.00261375	0.0026575	0.00310205	0.00439222	1.17254e-05	0.00407035	0.00242101	0.0107762	
59	8.94869e-05	0.00158348	0.000777872	7.83678e-06	0.00109591	7.85005e-05	0.0165381	0.00649382	0.00359716	0.00338668	0.00314898	0.00357102	0.00525752	2.46027e-05	0.00487646	0.00259444	0.0102973	
61	0.000104781	0.00206909	0.00101244	1.04901e-05	0.00121693	6.61821e-05	0.0189262	0.00784757	0.00406024	0.00351268	0.00380235	0.00405025	0.0063059	5.00237e-06	0.00580424	0.00300211	0.0121735	
65	0.000166379	0.00304216	0.00152903	1.51991e-05	0.00201524	0.000172762	0.0429837	0.012198	0.00698964	0.0064732	0.00619297	0.00651125	0.0097953	1.46534e-05	0.0090052	0.00477828	0.0197407	
67	0.000150818	0.00298993	0.00157345	1.271e-05	0.00165555	9.15341e-05	0.0249674	0.0105683	0.00558041	0.0052346	0.00544601	0.00552751	0.00831627	9.55276e-06	0.00827032	0.00410713	0.0175378	
68	0.000219813	0.00409156	0.00205345	2.09009e-05	0.00261526	0.000143922	0.0401614	0.0164701	0.00855379	0.00751603	0.00796628	0.00875475	0.0134531	1.60389e-05	0.0122177	0.00640966	0.0252012	
70	0.00010316	0.00189516	0.000935849	1.07475e-05	0.0012564	0.000160168	0.0327213	0.00780582	0.00436936	0.0040282	0.00376588	0.00409815	0.0062086	2.14156e-05	0.00565753	0.0030117	0.0121351	
71	0.000178452	0.00365332	0.00194674	1.84958e-05	0.00207386	0.000115187	0.0309877	0.0135311	0.0069182	0.00622522	0.00669172	0.00687053	0.0108235	9.02611e-06	0.00966182	0.00510653	0.0203288	
74	0.000130936	0.0024321	0.00123813	1.38744e-05	0.00158681	0.000141367	0.0244165	0.00997835	0.00510088	0.00440532	0.00470546	0.0051513	0.00805232	7.90997e-06	0.00730876	0.00397864	0.0152814	
76	0.000224136	0.00427863	0.00213688	2.15073e-05	0.0027127	0.00019081	0.0702702	0.0172417	0.00906233	0.0078871	0.00808923	0.0088359	0.0136147	1.2506e-05	0.0124724	0.00656104	0.0255659	
80	8.65208e-05	0.0015521	0.000758797	7.38029e-06	0.00102368	5.87356e-05	0.0153908	0.00621069	0.00330824	0.0030684	0.00303784	0.00335159	0.0049609	6.33326e-06	0.00461225	0.00252875	0.0102451	
81	0.000130723	0.00246518	0.00123684	1.07611e-05	0.00149351	9.60173e-05	0.0240257	0.00907043	0.00530394	0.00499186	0.00479224	0.00487259	0.00767113	1.32577e-05	0.00698885	0.00353967	0.0151784	
82	0.000106525	0.00192899	0.000898138	8.4147e-06	0.00121502	5.7801e-05	0.0165998	0.00682385	0.00391878	0.00370268	0.00360559	0.00390334	0.0060011	1.24086e-05	0.00547455	0.00286318	0.0123117	
83	9.29517e-05	0.00164864	0.000813199	7.98613e-06	0.00120196	5.88617e-05	0.016827	0.00669293	0.00357938	0.00317837	0.00323137	0.00362909	0.00567074	5.58786e-06	0.00483271	0.00298414	0.0114651	
86	0.000162931	0.00276663	0.00138042	1.46299e-05	0.00212968	0.000148198	0.042681	0.0115613	0.00665358	0.00600962	0.00551216	0.00641553	0.00922126	7.05896e-05	0.0082793	0.00486454	0.0201704	
87	0.000213294	0.00406335	0.00240383	2.08262e-05	0.00269777	0.000140086	0.0484233	0.0167224	0.00838939	0.0071542	0.00770857	0.00850673	0.0128001	1.53038e-05	0.0117966	0.00641798	0.0252805	
88	0.000109817	0.00199284	0.000988226	1.09874e-05	0.00131583	0.000137875	0.0254612	0.00845692	0.00445644	0.0038178	0.00387559	0.00436478	0.00652591	3.84855e-05	0.00607384	0.00314689	0.0129204	
89	0.000157429	0.0030305	0.00150382	1.43165e-05	0.00184501	0.00010265	0.0308231	0.0115888	0.0064186	0.00573792	0.00586944	0.00603753	0.00985314	7.60046e-06	0.00848066	0.00444828	0.018161	
90	0.000139978	0.00254567	0.00121041	1.27642e-05	0.00160622	9.04144e-05	0.0290587	0.0101409	0.00515721	0.0044475	0.00475286	0.00538548	0.00801939	8.18983e-06	0.0075054	0.00394853	0.0160976	
91	0.00011627	0.00214967	0.00105155	1.18499e-05	0.00141364	0.000109959	0.0211865	0.00866166	0.00446737	0.00386195	0.00412749	0.00453769	0.00703423	6.26845e-06	0.00631565	0.0035069	0.0137287	
92	0.000149431	0.0028999	0.00140665	1.44237e-05	0.00176299	0.000101701	0.0345477	0.011439	0.00579036	0.00504066	0.00535781	0.00586305	0.00903458	7.08764e-06	0.00848311	0.0043892	0.0171816	
93	0.000188401	0.00348845	0.00173231	1.57156e-05	0.00218556	0.000133657	0.0362552	0.0131355	0.00762889	0.00719772	0.00686497	0.0070359	0.0108369	1.62692e-05	0.00974785	0.00520776	0.0218206	
96	0.000223187	0.00460261	0.00227301	2.34553e-05	0.00243447	0.000130775	0.035775	0.0152331	0.00815698	0.00761133	0.00803045	0.00801851	0.0126547	9.539e-06	0.0116274	0.00595004	0.0248207	
97	0.000168723	0.00332482	0.00182076	1.54765e-05	0.00191971	0.000107446	0.0370872	0.0124785	0.00638788	0.00570697	0.00607055	0.00648392	0.00978922	9.81396e-06	0.00988071	0.00472831	0.0187352	
101	0.000105237	0.00213219	0.00107955	1.03497e-05	0.00125036	7.39325e-05	0.0265985	0.00833691	0.00408786	0.00353997	0.00381252	0.00411713	0.00637676	5.20648e-06	0.00601511	0.00308575	0.0122241	
102	0.000108607	0.00185583	0.000904128	9.50731e-06	0.00132404	9.17577e-05	0.019302	0.00763344	0.00413147	0.00379518	0.003652	0.00427705	0.00600321	4.45286e-05	0.00574613	0.00321555	0.0132174	
103	8.77298e-05	0.00164535	0.000824592	8.53897e-06	0.00104618	6.02748e-05	0.0163665	0.0067419	0.00344917	0.00298942	0.00319358	0.00347441	0.00540527	5.00019e-06	0.00488721	0.00260413	0.0104299	
104	9.19778e-05	0.00175602	0.000878112	8.20654e-06	0.00107507	5.9844e-05	0.016905	0.00698168	0.00368996	0.00321321	0.00336044	0.00356934	0.00560154	5.14547e-06	0.00500537	0.00263779	0.0106199	
106	0.000179751	0.00362191	0.00208434	1.67868e-05	0.00209014	0.000115181	0.0315851	0.0140188	0.00701688	0.00645024	0.0069048	0.0069502	0.0108873	8.36637e-06	0.010317	0.00514242	0.0205396	
107	9.50403e-05	0.00179268	0.000883707	9.43187e-06	0.00113021	6.92565e-05	0.0207809	0.0072833	0.00372728	0.00322514	0.00344102	0.00375773	0.00595497	4.54983e-06	0.00524492	0.00278874	0.0111563	
108	0.00015281	0.00273532	0.00135196	1.20882e-05	0.00182074	0.000102989	0.0255476	0.0101855	0.00598716	0.00595739	0.00550085	0.0057618	0.00853633	1.77389e-05	0.00804493	0.00429705	0.0182535	
109	8.37837e-05	0.00157261	0.000777716	8.46258e-06	0.00100418	0.000115374	0.0195558	0.00641469	0.00331341	0.00288849	0.00303309	0.00331278	0.0052656	5.07152e-06	0.00465455	0.00251968	0.00987364	
110	4.87911e-05	0.000897625	0.000443475	4.33317e-06	0.000594082	3.09275e-05	0.00978506	0.00367081	0.00190071	0.00168783	0.00175702	0.00197314	0.00299691	3.46793e-06	0.00276521	0.0014545	0.00570739	
111	5.92469e-05	0.00110379	0.000544109	6.78948e-06	0.000722858	5.14456e-05	0.0111882	0.00451186	0.00232254	0.00200702	0.00213446	0.00241438	0.00371035	7.25821e-06	0.0033944	0.00179446	0.00733126	
112	0.000102715	0.00193948	0.000999832	9.37171e-06	0.00127048	6.69136e-05	0.0198302	0.00816492	0.00403231	0.00351776	0.00371658	0.00408026	0.00631667	5.31757e-06	0.00572905	0.00326322	0.0121516	
113	8.6591e-05	0.00157722	0.000775711	7.69929e-06	0.00105765	5.49982e-05	0.0158045	0.00642436	0.00332078	0.00286239	0.00305536	0.00339274	0.00513081	4.60146e-06	0.00463852	0.00266393	0.0110162	
114	0.000143296	0.00258835	0.00126355	1.24236e-05	0.0017172	9.3357e-05	0.0260228	0.0103546	0.00564731	0.00509444	0.00507568	0.00557012	0.00830318	9.29454e-06	0.00754435	0.00410383	0.0165172	
116	7.29886e-05	0.00137775	0.000687666	6.53023e-06	0.000840352	4.44108e-05	0.0130209	0.00527742	0.0027606	0.00256051	0.0026177	0.00276349	0.00422334	3.75644e-06	0.00386428	0.00211977	0.00850121	
117	0.00020168	0.00348072	0.00175857	1.84477e-05	0.00251468	0.000180142	0.0376205	0.0145452	0.00785868	0.00684256	0.00678177	0.00808177	0.0112891	8.44625e-05	0.0105299	0.00579278	0.0237483	
118	0.000115311	0.00211282	0.00105041	1.19314e-05	0.00144262	0.000149129	0.044771	0.00877078	0.00492178	0.0043154	0.00415659	0.00459904	0.00698359	2.09663e-05	0.00626316	0.00337893	0.0138351	
120	8.79595e-05	0.00170346	0.000852563	9.53055e-06	0.00104234	7.19545e-05	0.0247141	0.00699526	0.00343798	0.00296708	0.00318949	0.00346972	0.00535971	5.27614e-06	0.00489483	0.00257876	0.0102492	
123	0.000288519	0.00536776	0.00255007	2.66642e-05	0.00339698	0.000236799	0.0585082	0.0207593	0.010708	0.00927278	0.0100147	0.0111431	0.0166774	1.32512e-05	0.0153215	0.00847966	0.0329118	
124	0.000158459	0.00279059	0.00136553	1.36165e-05	0.00196737	9.53701e-05	0.0267415	0.0111901	0.00590654	0.00513352	0.00540249	0.0061707	0.00899922	1.33062e-05	0.00822827	0.0049751	0.0203285	
125	0.000153283	0.00312042	0.0014871	1.589e-05	0.00163572	8.96636e-05	0.0278318	0.0102123	0.00544183	0.00500934	0.00526678	0.00545226	0.00851354	7.24238e-06	0.00801481	0.00405964	0.0169417	
126	0.000256197	0.00501338	0.00252366	2.8868e-05	0.00306015	0.000233414	0.0437888	0.0197222	0.00997051	0.00864679	0.00940042	0.0101818	0.0165944	2.56435e-05	0.0140157	0.00748655	0.0289971	
127	0.00019011	0.0036671	0.00191488	2.18718e-05	0.00235666	0.000170805	0.037453	0.0146723	0.00745819	0.00642009	0.00687162	0.00772268	0.0118396	2.55765e-05	0.0104292	0.00569472	0.022381	
129	8.42235e-05	0.00157501	0.000773534	7.62975e-06	0.000999175	5.42457e-05	0.0158075	0.00649786	0.00329928	0.00288794	0.00304669	0.00331675	0.00527568	4.20629e-06	0.00466168	0.00246395	0.00996866	
130	0.000101952	0.00193746	0.000936263	1.06458e-05	0.00119541	7.52087e-05	0.022991	0.00768074	0.00393941	0.00340126	0.00363642	0.00398109	0.00613528	4.91681e-06	0.00555426	0.0029544	0.0117304	
132	0.000165147	0.00336048	0.00171227	2.30841e-05	0.00198736	0.000169266	0.0548345	0.0127654	0.00647771	0.00556639	0.00596892	0.00648219	0.00997361	1.51752e-05	0.00912814	0.00485433	0.0190087	
133	0.000175161	0.00350241	0.00168542	1.96263e-05	0.00199901	0.000135413	0.05339	0.0128562	0.00656717	0.00567611	0.00613332	0.00668452	0.0103015	8.0162e-06	0.00966581	0.00492234	0.0194667	
137	8.40928e-05	0.00165614	0.000903736	7.96124e-06	0.00102054	5.44556e-05	0.0191624	0.0065303	0.00329802	0.00285952	0.00307746	0.00332812	0.00514062	4.01635e-06	0.00475422	0.0024918	0.00986829	
139	0.000142708	0.00248774	0.00120993	1.24983e-05	0.00176594	0.000151848	0.0365004	0.00992496	0.00590595	0.00561221	0.00506054	0.00552536	0.00813769	3.65967e-05	0.00751563	0.00413444	0.017554	
140	0.000299759	0.00586688	0.00291131	2.95553e-05	0.00362505	0.00023795	0.0542573	0.0230653	0.0116852	0.0102554	0.0108061	0.0118384	0.0178787	2.12584e-05	0.0163292	0.00880008	0.033574	
141	6.44802e-05	0.00118858	0.000578313	5.69101e-06	0.000789609	4.05782e-05	0.0146256	0.00481188	0.00263683	0.00236146	0.00236486	0.0025051	0.00394076	3.1763e-06	0.00344852	0.00188773	0.00772502	
145	0.000217188	0.00422411	0.00206206	2.37695e-05	0.00259403	0.00016231	0.0374412	0.0164958	0.00850842	0.007324	0.00789316	0.00859216	0.0138113	1.49082e-05	0.0119041	0.00648449	0.0248195	
147	0.000109746	0.00212128	0.00114849	1.00708e-05	0.00131775	7.97777e-05	0.0217425	0.00837414	0.00432058	0.00377789	0.00400723	0.0043226	0.00668314	6.39951e-06	0.00636214	0.00332439	0.0128726	
148	0.00017052	0.00355731	0.00199995	2.06953e-05	0.00202784	0.000123444	0.0420254	0.0134304	0.00658443	0.00575504	0.006302	0.00664192	0.0102738	1.04979e-05	0.00950591	0.00498396	0.0194425	
149	0.000144706	0.00268095	0.00135609	1.3123e-05	0.00184864	9.40425e-05	0.0292456	0.0108992	0.00571993	0.00492504	0.00522902	0.00577189	0.00921005	6.92882e-06	0.00790924	0.0045227	0.0177807	
150	0.000154905	0.00301918	0.00153624	1.40161e-05	0.00182207	9.33855e-05	0.026116	0.0117777	0.0060996	0.00556185	0.00583515	0.00593764	0.00962191	7.2461e-06	0.00844227	0.00433478	0.0179181	
151	0.000100758	0.00197244	0.00113021	9.12293e-06	0.00118987	6.56829e-05	0.0214537	0.00807611	0.00393342	0.00350368	0.00379079	0.00397128	0.00616622	5.00644e-06	0.0060348	0.00294364	0.0117462	
156	0.000149165	0.00288401	0.00160435	1.3153e-05	0.00171943	0.000103771	0.0262359	0.0110263	0.00579479	0.00548997	0.00555109	0.00573589	0.00882274	9.97583e-06	0.00844275	0.00425646	0.0169463	
157	0.000152386	0.0029916	0.00163625	1.38325e-05	0.0018021	0.000101546	0.0272401	0.0118932	0.00599969	0.00531933	0.00568954	0.00596335	0.00918796	7.26223e-06	0.00842724	0.00443879	0.0175907	
162	0.000239311	0.00496607	0.00278628	2.86069e-05	0.00286869	0.000201372	0.0636989	0.0188319	0.00928433	0.0080193	0.00881288	0.00936468	0.0144196	1.72747e-05	0.0133381	0.00694833	0.0269969	
163	0.000256566	0.00479828	0.00234082	2.24453e-05	0.00304069	0.00016331	0.0422314	0.0182164	0.00998491	0.00900916	0.00929176	0.00985973	0.0157066	1.49265e-05	0.0140009	0.00737178	0.0296284	
164	0.000155764	0.00285057	0.00142207	1.44852e-05	0.00186776	0.000120507	0.0274282	0.0115219	0.00594114	0.00512832	0.00547903	0.00605019	0.00921757	7.25837e-06	0.00839589	0.00464562	0.0184017	
165	0.000239934	0.00452247	0.00226487	2.15407e-05	0.00281448	0.000169144	0.0416998	0.0176774	0.00929214	0.00808384	0.00859855	0.00940488	0.0144204	1.78946e-05	0.0139621	0.00691131	0.0269305	
169	0.000276262	0.00564987	0.00286182	3.36619e-05	0.00308478	0.000181741	0.058309	0.0194243	0.0101867	0.00912717	0.00976551	0.0102946	0.0160427	1.23392e-05	0.0149424	0.00755341	0.0294235	
171	0.000140206	0.00262253	0.00132058	1.30037e-05	0.00167574	0.000145628	0.026387	0.0106654	0.0055659	0.00484941	0.00509531	0.00555722	0.00865746	8.10392e-06	0.00791105	0.00422567	0.0163777	
172	0.00012999	0.00219828	0.00106614	1.05043e-05	0.00172801	7.73746e-05	0.0249066	0.00880361	0.0050398	0.00453282	0.00437994	0.00508937	0.00736374	1.37641e-05	0.00648951	0.00400417	0.0166351	
173	0.00010512	0.00200491	0.0010047	1.15851e-05	0.00130869	8.78251e-05	0.0224221	0.00807192	0.00414671	0.00361424	0.00379461	0.00425154	0.00659366	9.6862e-06	0.00579631	0.00324537	0.0127072	
174	0.000132627	0.0025252	0.00135008	1.24381e-05	0.00158558	8.59891e-05	0.0246639	0.0103012	0.00523884	0.00470774	0.00494563	0.00527613	0.00813988	7.18054e-06	0.00732906	0.00390028	0.0154558	
175	0.00015206	0.00277284	0.00133999	1.33343e-05	0.00181202	0.00011452	0.0327326	0.0110395	0.00625466	0.00523989	0.00538793	0.00592272	0.00904444	1.32354e-05	0.00812039	0.00426944	0.0177481	
177	0.000165766	0.00311132	0.0015382	1.51413e-05	0.00200495	0.000110367	0.035387	0.0125583	0.00653775	0.00572963	0.00601448	0.00655162	0.010272	8.97701e-06	0.0095488	0.00495092	0.0191672	
178	0.000107049	0.00205529	0.00117017	9.82874e-06	0.00128903	7.46785e-05	0.0198471	0.00849127	0.00423975	0.00377962	0.00402608	0.0042538	0.00659953	5.29461e-06	0.00601622	0.00318379	0.0125619	
179	0.000146819	0.00260292	0.00127478	1.29908e-05	0.00175534	0.000148829	0.0278781	0.01052	0.00592151	0.00524036	0.00511788	0.00583674	0.0084108	2.9824e-05	0.00794003	0.00409035	0.0168023	
180	0.000203894	0.00418037	0.00212076	2.14803e-05	0.00230681	0.000147704	0.0408804	0.0148748	0.00755596	0.00676729	0.00738099	0.00763309	0.0120057	9.33217e-06	0.0109633	0.0058244	0.0231675	
182	0.000132139	0.00229913	0.00115514	1.16272e-05	0.00168822	0.000119239	0.0371869	0.00987196	0.00546078	0.00492282	0.00454317	0.00519661	0.0076888	3.34807e-05	0.00682791	0.00387303	0.0157534	
184	0.000131613	0.00240823	0.00117605	1.16175e-05	0.0015628	8.59613e-05	0.0240261	0.00969303	0.00499274	0.0043138	0.00460982	0.00515643	0.00785167	6.3457e-06	0.00708412	0.00389169	0.0161378	
188	0.000179129	0.00331944	0.00158287	1.6001e-05	0.00211984	0.000108376	0.0342896	0.0126785	0.00715777	0.00660623	0.00643241	0.00671644	0.0111143	9.66734e-06	0.00922018	0.00511292	0.0205301	
189	0.000130073	0.00232674	0.00114511	1.20049e-05	0.001565	0.000151325	0.0253571	0.00985786	0.00516347	0.00463731	0.00455169	0.00520202	0.00758634	3.82169e-05	0.00725627	0.00373938	0.0151099	
191	8.14783e-05	0.00151675	0.000764624	7.79092e-06	0.000963257	7.94537e-05	0.015088	0.00618475	0.0031883	0.00277816	0.00294654	0.00323947	0.00525574	6.05482e-06	0.0047319	0.00237691	0.00965444	
193	0.000346931	0.00677523	0.00378886	3.65388e-05	0.00442102	0.000253706	0.0759698	0.0261371	0.0137584	0.0117179	0.0124749	0.0138384	0.0205914	2.89411e-05	0.0189538	0.0102948	0.0388248	
