1	1e-09	0.0517141	0.0273018	0.00652021	0.226197	0.00268276	0.295563	1e-09	0.0571373	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1e-09	0.0752107	0.0089533	0.00267287	0.0411824	0.0228055	0.119861	0.000123091	0.0423835	0.0669644	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1e-09	0.161372	0.000322998	0.00042915	0.0373243	0.00330191	1e-09	1e-09	1e-09	0.684509	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1e-09	0.0236354	0.00120464	0.000170639	0.173496	0.00462961	1e-09	1e-09	0.000360007	0.00085854	1	0.0582315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1e-09	0.0203354	0.0162963	0.0010296	0.0093086	0.00192273	1e-09	0.000235227	1e-09	0.00248297	1	0.130744	1e-09	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1e-09	0.0213756	0.00324042	1e-09	0.0056311	0.000217248	6.74465e-05	1e-09	1e-09	0.0124667	0.998887	0.18723	1e-09	0.735344	1	0	0	0	0	0	0	0	0	0	0	0	
1	1e-09	0.555463	0.0466576	0.00144818	0.00800218	0.00265352	9.75023e-05	1e-09	1e-09	0.00205246	0.364933	0.729904	1e-09	1	0.00038516	1	0	0	0	0	0	0	0	0	0	0	
1	1e-09	0.149331	0.0116068	0.000380562	0.0105442	0.00708444	0.000226093	1e-09	1e-09	0.0453848	0.193876	0.13321	1e-09	0.813201	0.125233	0.573471	1	0	0	0	0	0	0	0	0	0	
1	1e-09	0.0377845	0.00615421	0.999842	0.016389	0.437123	1e-09	1e-09	1e-09	0.012731	0.896572	0.094951	9.14523e-06	0.104403	0.000865352	0.613901	0.563376	1	0	0	0	0	0	0	0	0	
1	1e-09	0.0395401	0.0036642	0.00609994	0.00650434	0.00310052	1e-09	1e-09	1e-09	0.00234496	0.429721	0.0820166	0.00836571	0.0976446	6.90079e-05	0.32069	0.431979	0.480104	1	0	0	0	0	0	0	0	
1	1e-09	0.0299741	0.0122613	0.00139097	0.0182848	0.00719572	1e-09	1e-09	1e-09	0.0122774	0.999993	0.167731	1e-09	0.770646	0.16027	0.405194	0.453406	0.32635	0.52849	1	0	0	0	0	0	0	
1	8.78405e-06	0.0921999	0.00440195	1e-09	0.0700194	0.00598863	1e-09	0.000761317	1e-09	0.00185954	0.581361	0.14743	0.000554166	0.501173	0.315478	0.443774	0.390627	0.430922	0.536978	0.56329	1	0	0	0	0	0	
1	1e-09	0.0313382	0.00597506	0.936478	0.305915	0.00332675	1e-09	1e-09	1e-09	0.00895828	0.129783	0.0929006	0.000968533	0.243868	0.0127118	0.85755	0.287818	0.244065	0.356594	0.455047	0.847232	1	0	0	0	0	
1	1e-09	0.0117134	0.000940061	0.0279682	0.0245205	0.0543336	1e-09	1e-09	1e-09	0.00821832	0.405279	0.0884012	1e-09	0.681973	0.00885289	0.402874	0.532711	0.616054	0.218592	0.541405	0.931277	0.224748	1	0	0	0	
1	1e-09	0.0183387	0.00346068	9.86812e-05	0.00528448	0.000683225	1e-09	1e-09	1e-09	0.00357482	1	0.121934	1e-09	0.0655902	0.000368967	0.403648	0.419791	0.246411	0.195175	0.484893	0.81427	0.999427	1e-09	1	0	0	
1	1e-09	0.0186158	0.00045172	0.000287502	0.00300674	0.00198985	1e-09	1e-09	1e-09	0.000714994	0.0781216	0.072288	1e-09	0.039914	0.000516378	0.284842	0.710821	0.376846	0.16183	0.262725	0.528138	0.247344	1e-09	0.888988	1	0	
1	1e-09	0.0528934	0.00010285	0.000174625	0.0326059	0.000756953	4.47891e-05	1e-09	1e-09	0.00193688	0.107772	0.172834	6.744e-05	0.0248844	0.000934466	0.269876	0.233338	0.458935	0.727433	0.731865	0.99904	0.638953	1e-09	0.658967	0.147757	1	
1	1e-09	0.0769083	0.00178396	0.00283581	0.0203545	0.00360161	1e-09	0.000285073	1e-09	0.00532337	0.932228	0.11907	1e-09	0.101645	0.000840627	0.603357	0.335895	0.307524	0.480556	0.470707	0.529605	0.26125	1e-09	0.44309	0.370546	0.567669	
1	1e-09	0.0931778	0.00180393	0.000600534	0.011989	0.00105564	5.94193e-05	1e-09	1e-09	0.000878808	0.172848	0.0997085	2.72755e-05	0.16897	0.000926961	0.302588	0.492766	0.50913	0.25407	0.328805	0.620629	0.680659	1e-09	0.37403	0.14114	0.396002	
